timestamp,S7-T1,S2-T1,S19-T1,S56-T3,S85-T3,S16-T3,S16-T1,S94-T3,S28-T1,S62-T3,S14-T3,S8-T1,S8-T3,S34-T3,S6-T2,S29-T3,S64-T1,S11-T1,S76-T3,S59-T1,S58-T1,S58-T3,S21-T3,S96-T3,S30-T1,S77-T1,S35-T3,S71-T3,S89-T1,S51-T3,S51-T1,S38-T3,S79-T1,S79-T3,S33-T3,S33-T1,S50-T3,S1-T3,S49-T1,S60-T3,S48-T2,S98-T3,S3-T3,S3-T1,S70-T3,S17-T1,S78-T1,S80-T3,S66-T3,S27-T3,S27-T1,S92-T3,S12-T2,S7-T3,S19-T3,S23-T1,S86-T1,S67-T3,S25-T3,S10-T3,S10-T1,S20-T3,S31-T1,S41-T3,S29-T1,S32-T1,S26-T1,S53-T1,S4-T3,S82-T1,S82-T3,S91-T1,S91-T3,S30-T3,S24-T1,S99-T1,S99-T3,S88-T1,S74-T3,S39-T3,S45-T2,S38-T1,S42-T2,S42-T1,S1-T2,S84-T1,S46-T1,S68-T1,S68-T3,S60-T1,S48-T3,S13-T3,S80-T2,S66-T1,S92-T1,S5-T3,S12-T3,S12-T1,S69-T3,S2-T3,S22-T1,S65-T1,S67-T1,S6-T3,S31-T3,S9-T1,S64-T2,S76-T1,S26-T3,S72-T1,S37-T1,S37-T3,S15-T1,S82-T2,S35-T1,S88-T2,S18-T3,S18-T1,S18-T2,S39-T1,S45-T3,S95-T1,S49-T3,S49-T2,S46-T3,S98-T1,S13-T1,S83-T1,S66-T2,S63-T3,S22-T3,S22-T2,S47-T1,S94-T1,S64-T3,S11-T3,S76-T2,S59-T3,S57-T1,S24-T3,S45-T1,S38-T2,S50-T1,S84-T3,S3-T2,S70-T1,S97-T1,S93-T3,S63-T1,S69-T1,S69-T2,S23-T3,S52-T2,S52-T1,S86-T2,S34-T1,S87-T3,S75-T1,S75-T3,S53-T2,S53-T3,S4-T1,S59-T2,S72-T3,S58-T2,S15-T2,S89-T2,S89-T3,S95-T3,S1-T1,S81-T1,S93-T2,S56-T1,S47-T3,S67-T2,S28-T3,S34-T2,S6-T1,S9-T3,S87-T1,S32-T3,S26-T2,S15-T3,S57-T3,S77-T3,S36-T3,S42-T3,S46-T2,S97-T3,S17-T3,S93-T1,S83-T3,S85-T2,S62-T1,S20-T1,S41-T1,S74-T1,S70-T2,S5-T1,S52-T3,S65-T3,S96-T1,S71-T1,S84-T2,S17-T2,S86-T3,S14-T2,S14-T1,S8-T2,S29-T2,S72-T2,S91-T2,S74-T2,S33-T2,S81-T3,S48-T1,S78-T3,S80-T1,S85-T1,S57-T2,S77-T2,S88-T3,S36-T1,S50-T2,S81-T2,S78-T2,S63-T2,S87-T2,S30-T2,S24-T2,S83-T2,S10-T2,S4-T2,S71-T2,S36-T2,S79-T2,S16-T2,S94-T2,S9-T2,S21-T1,S92-T2,S11-T2,S51-T2,S60-T2,S19-T2,S62-T2,S31-T2,S96-T2,S27-T2,S23-T2,S28-T2,S37-T2,S39-T2,S68-T2,S56-T2,S41-T2,S35-T2,S7-T2,S75-T2,S20-T2,S95-T2,S5-T2,S2-T2,S47-T2,S65-T2,S32-T2,S21-T2,S13-T2,S97-T2,S25-T1,S25-T2,S98-T2,S99-T2
2020-11-17T09:30:00+00:00,Down,Passive,Charging,Passive,Available,Offline,Down,Charging,Passive,Available,Available,Offline,Available,Charging,Offline,Offline,Charging,Charging,Charging,Offline,Down,Passive,Charging,Available,Offline,Down,Available,Charging,Available,Offline,Passive,Offline,Down,Available,Available,Offline,Available,Charging,Offline,Offline,Available,Offline,Passive,Available,Down,Available,Available,Passive,Offline,Down,Charging,Down,Passive,Offline,Passive,Available,Charging,Offline,Available,Down,Charging,Available,Passive,Passive,Charging,Charging,Charging,Available,Offline,Available,Available,Down,Down,Down,Available,Charging,Offline,Available,Charging,Passive,Charging,Charging,Available,Offline,Passive,Available,Down,Passive,Available,Available,Passive,Available,Down,Offline,Down,Charging,Available,Charging,Offline,Available,Down,Available,Available,Available,Available,Offline,Down,Down,Charging,Passive,Available,Charging,Available,Passive,Available,Offline,Passive,Charging,Offline,Offline,Available,Charging,Offline,Offline,Charging,Offline,Available,Passive,Available,Passive,Offline,Passive,Passive,Offline,Down,Offline,Down,Down,Charging,Charging,Charging,Down,Down,Offline,Down,Passive,Available,Available,Available,Offline,Charging,Available,Down,Charging,Available,Available,Down,Available,Offline,Down,Available,Offline,Available,Passive,Offline,Passive,Charging,Offline,Charging,Charging,Available,Available,Available,Down,Down,Passive,Passive,Available,Offline,Charging,Down,Passive,Available,Available,Charging,Available,Available,Offline,Down,Available,Down,Charging,Available,Down,Offline,Charging,Charging,Down,Passive,Available,Down,Passive,Passive,Charging,Passive,Offline,Down,Offline,Passive,Charging,Passive,Passive,Available,Offline,Passive,Available,Charging,Offline,Passive,Offline,Charging,Passive,Offline,Passive,Down,Passive,Down,Down,Down,Down,Available,Available,Down,Down,Offline,Charging,Passive,Down,Down,Down,Available,Passive,Passive,Offline,Charging,Charging,Passive,Available,Available,Available,Offline,Passive,Down,Passive,Charging,Offline,Charging,Down,Charging,Passive,Charging,Offline,Available,Passive,Available,Down,Charging,Available,Down,Charging,Passive,Charging,Passive
2020-11-17T09:45:00+00:00,Available,Available,Down,Available,Passive,Available,Charging,Charging,Passive,Charging,Offline,Offline,Offline,Available,Down,Passive,Charging,Available,Available,Offline,Charging,Down,Passive,Charging,Offline,Available,Offline,Down,Available,Available,Available,Charging,Passive,Offline,Charging,Down,Charging,Down,Charging,Offline,Passive,Down,Charging,Offline,Available,Charging,Charging,Down,Charging,Available,Passive,Offline,Passive,Offline,Offline,Offline,Passive,Charging,Charging,Charging,Passive,Down,Charging,Passive,Available,Charging,Available,Available,Offline,Charging,Offline,Down,Charging,Down,Down,Down,Down,Charging,Down,Charging,Charging,Passive,Passive,Charging,Available,Charging,Offline,Available,Available,Charging,Offline,Available,Offline,Charging,Available,Passive,Down,Available,Passive,Charging,Charging,Offline,Available,Down,Passive,Offline,Charging,Down,Available,Charging,Charging,Charging,Available,Available,Charging,Passive,Down,Charging,Passive,Charging,Offline,Available,Offline,Charging,Offline,Offline,Charging,Offline,Available,Charging,Available,Down,Passive,Available,Available,Available,Available,Offline,Passive,Passive,Down,Offline,Offline,Charging,Available,Charging,Available,Charging,Available,Charging,Charging,Offline,Charging,Available,Passive,Offline,Down,Charging,Down,Down,Charging,Available,Offline,Down,Down,Passive,Charging,Available,Available,Available,Down,Available,Available,Charging,Passive,Down,Charging,Charging,Passive,Offline,Available,Passive,Offline,Passive,Passive,Offline,Charging,Available,Down,Available,Charging,Charging,Charging,Down,Charging,Available,Down,Charging,Down,Charging,Down,Charging,Available,Down,Offline,Passive,Offline,Charging,Passive,Available,Available,Passive,Available,Passive,Down,Down,Passive,Down,Offline,Charging,Available,Charging,Offline,Charging,Offline,Offline,Passive,Offline,Offline,Passive,Passive,Charging,Down,Offline,Passive,Passive,Passive,Charging,Charging,Passive,Charging,Available,Passive,Down,Passive,Offline,Charging,Available,Passive,Passive,Charging,Charging,Available,Passive,Available,Down,Charging,Charging,Available,Down,Passive,Down,Down,Down,Passive,Offline,Available,Down,Charging,Charging,Charging,Available,Offline
2020-11-17T10:00:00+00:00,Down,Passive,Offline,Passive,Charging,Charging,Down,Offline,Down,Offline,Passive,Charging,Available,Charging,Charging,Down,Available,Passive,Down,Down,Down,Available,Offline,Passive,Offline,Passive,Charging,Available,Offline,Available,Down,Down,Offline,Available,Available,Available,Passive,Available,Charging,Charging,Passive,Passive,Passive,Passive,Down,Available,Down,Charging,Charging,Offline,Passive,Charging,Offline,Offline,Offline,Available,Down,Charging,Down,Passive,Charging,Passive,Down,Down,Offline,Offline,Available,Available,Passive,Offline,Available,Down,Down,Down,Available,Passive,Charging,Passive,Passive,Available,Offline,Passive,Passive,Available,Offline,Available,Passive,Down,Passive,Offline,Down,Down,Passive,Passive,Available,Passive,Charging,Passive,Available,Charging,Available,Charging,Down,Available,Available,Down,Offline,Charging,Down,Charging,Down,Down,Charging,Passive,Down,Charging,Offline,Offline,Down,Offline,Charging,Available,Passive,Available,Charging,Down,Down,Available,Offline,Charging,Available,Passive,Available,Offline,Available,Down,Passive,Passive,Offline,Charging,Charging,Down,Available,Charging,Charging,Passive,Offline,Charging,Down,Passive,Charging,Available,Charging,Available,Charging,Passive,Available,Available,Passive,Passive,Charging,Offline,Offline,Passive,Available,Passive,Offline,Charging,Passive,Charging,Available,Charging,Charging,Down,Passive,Charging,Offline,Passive,Available,Passive,Passive,Charging,Available,Available,Available,Down,Available,Charging,Offline,Passive,Available,Offline,Offline,Passive,Available,Offline,Offline,Charging,Offline,Offline,Charging,Offline,Passive,Available,Charging,Available,Offline,Passive,Offline,Passive,Offline,Charging,Charging,Offline,Down,Charging,Passive,Available,Down,Offline,Charging,Offline,Charging,Charging,Down,Offline,Charging,Offline,Charging,Available,Available,Charging,Available,Available,Available,Down,Charging,Available,Down,Passive,Passive,Available,Offline,Offline,Down,Passive,Offline,Offline,Passive,Passive,Available,Charging,Offline,Available,Available,Available,Available,Offline,Offline,Passive,Passive,Down,Charging,Charging,Passive,Charging,Available,Charging,Charging,Offline,Offline,Offline,Down
2020-11-17T10:15:00+00:00,Charging,Available,Offline,Passive,Offline,Available,Available,Charging,Offline,Offline,Offline,Charging,Down,Down,Offline,Charging,Offline,Passive,Passive,Available,Passive,Down,Available,Available,Down,Down,Down,Passive,Available,Down,Available,Offline,Available,Offline,Offline,Available,Charging,Available,Down,Offline,Down,Passive,Offline,Down,Passive,Charging,Offline,Down,Offline,Available,Passive,Charging,Passive,Down,Offline,Offline,Down,Passive,Offline,Charging,Passive,Charging,Passive,Down,Passive,Down,Passive,Available,Down,Passive,Passive,Passive,Down,Available,Passive,Available,Offline,Charging,Available,Offline,Down,Offline,Offline,Down,Passive,Passive,Passive,Offline,Available,Charging,Passive,Offline,Offline,Down,Offline,Offline,Charging,Available,Offline,Offline,Passive,Down,Passive,Passive,Down,Passive,Available,Down,Passive,Charging,Available,Down,Charging,Charging,Charging,Down,Offline,Passive,Down,Passive,Down,Down,Charging,Charging,Down,Passive,Charging,Passive,Down,Down,Available,Available,Offline,Passive,Down,Offline,Down,Down,Available,Available,Charging,Passive,Offline,Charging,Down,Down,Charging,Passive,Down,Charging,Passive,Down,Offline,Offline,Charging,Charging,Down,Charging,Passive,Offline,Charging,Down,Down,Available,Down,Down,Passive,Charging,Down,Available,Charging,Passive,Charging,Available,Charging,Charging,Charging,Offline,Offline,Charging,Available,Offline,Offline,Passive,Down,Available,Offline,Offline,Offline,Offline,Passive,Passive,Down,Passive,Passive,Charging,Offline,Offline,Passive,Charging,Charging,Offline,Charging,Charging,Charging,Passive,Passive,Passive,Down,Passive,Charging,Down,Passive,Offline,Down,Passive,Down,Available,Passive,Down,Down,Available,Available,Down,Charging,Offline,Available,Charging,Down,Charging,Charging,Available,Passive,Passive,Charging,Passive,Passive,Passive,Available,Offline,Charging,Down,Offline,Offline,Passive,Available,Passive,Available,Charging,Offline,Available,Down,Passive,Passive,Charging,Passive,Passive,Available,Charging,Passive,Available,Offline,Passive,Charging,Down,Available,Charging,Passive,Passive,Down,Available,Down,Charging
2020-11-17T10:30:00+00:00,Available,Passive,Charging,Offline,Charging,Charging,Available,Down,Passive,Available,Available,Down,Down,Passive,Down,Passive,Charging,Available,Down,Offline,Passive,Available,Down,Offline,Charging,Down,Charging,Passive,Offline,Down,Available,Offline,Down,Down,Charging,Down,Passive,Available,Offline,Passive,Down,Charging,Offline,Passive,Passive,Available,Charging,Offline,Charging,Available,Offline,Down,Charging,Passive,Available,Offline,Available,Charging,Down,Charging,Offline,Down,Available,Charging,Down,Offline,Charging,Passive,Passive,Down,Offline,Charging,Offline,Offline,Down,Down,Passive,Charging,Charging,Charging,Passive,Passive,Offline,Available,Offline,Available,Down,Passive,Offline,Down,Down,Charging,Down,Offline,Offline,Offline,Down,Passive,Passive,Down,Charging,Down,Charging,Down,Available,Available,Offline,Offline,Offline,Available,Down,Charging,Available,Offline,Offline,Offline,Down,Charging,Available,Offline,Available,Charging,Available,Offline,Offline,Down,Charging,Passive,Offline,Passive,Charging,Down,Charging,Offline,Passive,Available,Offline,Down,Offline,Down,Available,Passive,Passive,Down,Down,Down,Offline,Offline,Down,Down,Available,Available,Available,Offline,Passive,Passive,Passive,Down,Passive,Offline,Charging,Available,Charging,Available,Offline,Down,Down,Down,Available,Passive,Available,Available,Available,Down,Charging,Passive,Down,Passive,Charging,Available,Down,Down,Offline,Charging,Down,Offline,Charging,Available,Down,Down,Available,Charging,Charging,Passive,Offline,Available,Down,Passive,Available,Available,Passive,Available,Offline,Down,Down,Passive,Offline,Down,Available,Passive,Charging,Passive,Available,Charging,Offline,Charging,Offline,Down,Down,Passive,Charging,Charging,Passive,Down,Down,Charging,Charging,Offline,Offline,Charging,Offline,Passive,Available,Passive,Passive,Available,Offline,Passive,Available,Passive,Offline,Offline,Charging,Passive,Offline,Available,Offline,Passive,Offline,Offline,Down,Charging,Passive,Charging,Passive,Offline,Available,Available,Charging,Offline,Offline,Offline,Charging,Charging,Down,Charging,Charging,Charging,Offline,Passive,Available,Available,Available
2020-11-17T10:45:00+00:00,Passive,Offline,Passive,Down,Offline,Charging,Offline,Offline,Available,Down,Offline,Offline,Available,Offline,Offline,Charging,Down,Down,Available,Passive,Passive,Offline,Available,Offline,Down,Down,Available,Down,Available,Offline,Available,Available,Charging,Charging,Passive,Available,Down,Offline,Available,Offline,Offline,Down,Passive,Passive,Offline,Charging,Charging,Available,Offline,Down,Offline,Passive,Down,Charging,Passive,Passive,Available,Available,Charging,Passive,Offline,Down,Offline,Passive,Down,Down,Passive,Offline,Passive,Available,Down,Charging,Passive,Passive,Offline,Down,Down,Available,Offline,Offline,Passive,Charging,Charging,Offline,Down,Offline,Offline,Charging,Charging,Available,Offline,Offline,Down,Down,Passive,Available,Available,Offline,Available,Charging,Offline,Down,Passive,Charging,Passive,Available,Offline,Charging,Charging,Passive,Available,Offline,Passive,Passive,Passive,Down,Available,Down,Passive,Charging,Available,Available,Charging,Charging,Passive,Available,Offline,Offline,Offline,Available,Charging,Available,Offline,Passive,Available,Charging,Down,Available,Down,Passive,Passive,Charging,Available,Available,Available,Down,Passive,Offline,Offline,Charging,Offline,Charging,Down,Offline,Down,Passive,Available,Offline,Available,Offline,Available,Down,Charging,Passive,Down,Down,Available,Offline,Charging,Offline,Down,Passive,Charging,Down,Passive,Down,Available,Charging,Available,Available,Available,Passive,Down,Offline,Passive,Charging,Offline,Charging,Available,Offline,Passive,Offline,Passive,Passive,Charging,Offline,Charging,Down,Down,Available,Passive,Down,Charging,Down,Down,Passive,Down,Down,Passive,Offline,Charging,Passive,Passive,Offline,Down,Down,Passive,Offline,Available,Available,Down,Down,Charging,Available,Down,Available,Passive,Passive,Down,Charging,Passive,Down,Passive,Charging,Available,Down,Offline,Down,Offline,Offline,Charging,Offline,Passive,Charging,Offline,Down,Passive,Offline,Down,Charging,Charging,Passive,Available,Charging,Offline,Down,Offline,Available,Available,Passive,Available,Charging,Charging,Down,Charging,Down,Offline,Offline,Charging,Passive,Charging,Available,Offline
2020-11-17T11:00:00+00:00,Available,Offline,Down,Down,Offline,Passive,Offline,Available,Down,Available,Passive,Available,Down,Down,Charging,Available,Charging,Available,Down,Passive,Charging,Passive,Available,Down,Offline,Down,Available,Available,Available,Offline,Passive,Charging,Passive,Available,Passive,Offline,Passive,Charging,Charging,Passive,Passive,Down,Offline,Passive,Offline,Charging,Charging,Offline,Charging,Available,Available,Offline,Charging,Offline,Offline,Down,Passive,Charging,Charging,Down,Available,Passive,Offline,Charging,Available,Down,Available,Down,Charging,Passive,Charging,Down,Offline,Available,Offline,Passive,Offline,Available,Down,Down,Down,Passive,Down,Charging,Offline,Available,Offline,Charging,Charging,Available,Offline,Passive,Down,Passive,Offline,Offline,Passive,Down,Offline,Charging,Offline,Down,Offline,Passive,Passive,Passive,Down,Charging,Passive,Available,Down,Available,Available,Down,Passive,Down,Available,Charging,Passive,Charging,Available,Down,Charging,Charging,Passive,Charging,Down,Passive,Passive,Down,Available,Available,Charging,Available,Offline,Offline,Charging,Down,Charging,Available,Available,Available,Available,Offline,Passive,Passive,Available,Available,Passive,Available,Down,Offline,Offline,Available,Charging,Charging,Charging,Charging,Down,Charging,Down,Down,Offline,Offline,Down,Passive,Down,Offline,Charging,Available,Charging,Charging,Down,Offline,Offline,Available,Available,Offline,Charging,Passive,Passive,Offline,Charging,Charging,Down,Down,Charging,Passive,Down,Offline,Offline,Offline,Passive,Offline,Down,Offline,Down,Charging,Down,Charging,Offline,Passive,Down,Charging,Available,Charging,Passive,Down,Down,Down,Passive,Offline,Down,Offline,Passive,Offline,Charging,Available,Charging,Passive,Offline,Charging,Charging,Available,Available,Available,Offline,Down,Charging,Down,Charging,Charging,Down,Offline,Passive,Down,Available,Down,Down,Passive,Offline,Charging,Charging,Charging,Passive,Down,Passive,Passive,Passive,Offline,Offline,Passive,Offline,Passive,Offline,Charging,Offline,Passive,Charging,Down,Charging,Passive,Down,Charging,Charging,Available,Charging,Available,Available,Passive,Charging,Offline,Available
2020-11-17T11:15:00+00:00,Passive,Passive,Down,Down,Passive,Down,Offline,Charging,Passive,Available,Offline,Down,Down,Charging,Offline,Down,Charging,Offline,Charging,Available,Passive,Down,Down,Charging,Offline,Down,Offline,Down,Down,Charging,Charging,Available,Available,Charging,Available,Offline,Down,Offline,Down,Charging,Down,Available,Offline,Charging,Offline,Down,Charging,Passive,Available,Passive,Charging,Available,Charging,Charging,Available,Available,Down,Available,Down,Passive,Passive,Charging,Down,Available,Passive,Offline,Passive,Charging,Offline,Down,Charging,Offline,Passive,Down,Available,Available,Charging,Offline,Available,Down,Passive,Charging,Charging,Down,Passive,Passive,Offline,Offline,Available,Down,Down,Charging,Offline,Offline,Charging,Passive,Charging,Available,Passive,Offline,Offline,Offline,Down,Available,Charging,Charging,Down,Down,Offline,Down,Charging,Passive,Offline,Charging,Charging,Down,Offline,Offline,Available,Charging,Available,Passive,Charging,Down,Passive,Offline,Offline,Offline,Offline,Offline,Available,Down,Passive,Passive,Passive,Offline,Offline,Down,Charging,Available,Down,Offline,Offline,Passive,Offline,Offline,Down,Available,Available,Passive,Available,Passive,Available,Offline,Down,Charging,Down,Available,Offline,Charging,Charging,Offline,Passive,Passive,Available,Passive,Passive,Down,Charging,Available,Down,Available,Passive,Charging,Offline,Offline,Offline,Offline,Down,Available,Passive,Available,Offline,Passive,Offline,Passive,Available,Down,Passive,Down,Down,Passive,Passive,Available,Charging,Charging,Offline,Charging,Available,Passive,Offline,Charging,Down,Offline,Passive,Available,Down,Offline,Available,Available,Offline,Charging,Down,Offline,Charging,Down,Down,Offline,Down,Passive,Offline,Available,Down,Passive,Passive,Down,Offline,Down,Down,Available,Offline,Charging,Down,Passive,Down,Down,Charging,Passive,Available,Charging,Available,Down,Passive,Charging,Available,Charging,Offline,Charging,Offline,Down,Passive,Passive,Down,Charging,Available,Available,Down,Available,Passive,Passive,Charging,Available,Passive,Offline,Down,Passive,Available,Available,Available,Offline,Passive,Available,Down
2020-11-17T11:30:00+00:00,Charging,Passive,Offline,Passive,Available,Offline,Down,Down,Down,Down,Offline,Available,Offline,Available,Offline,Down,Offline,Offline,Passive,Available,Charging,Available,Offline,Available,Passive,Charging,Offline,Offline,Passive,Passive,Offline,Down,Down,Available,Passive,Charging,Down,Offline,Passive,Down,Offline,Passive,Available,Offline,Passive,Available,Passive,Down,Down,Available,Passive,Offline,Down,Offline,Offline,Charging,Offline,Charging,Offline,Offline,Charging,Passive,Offline,Charging,Passive,Charging,Offline,Offline,Passive,Offline,Passive,Charging,Available,Offline,Passive,Offline,Charging,Charging,Down,Charging,Down,Passive,Available,Offline,Charging,Passive,Available,Offline,Offline,Offline,Charging,Down,Available,Offline,Down,Passive,Passive,Passive,Charging,Available,Available,Offline,Offline,Available,Down,Offline,Charging,Down,Passive,Passive,Passive,Down,Charging,Down,Available,Available,Offline,Down,Offline,Down,Available,Down,Passive,Down,Available,Down,Available,Offline,Charging,Down,Charging,Down,Available,Passive,Charging,Available,Offline,Down,Available,Passive,Down,Down,Down,Passive,Charging,Down,Offline,Charging,Down,Offline,Passive,Down,Charging,Available,Charging,Offline,Passive,Offline,Down,Down,Down,Charging,Passive,Passive,Down,Passive,Charging,Offline,Offline,Down,Passive,Down,Passive,Down,Available,Passive,Passive,Passive,Passive,Available,Charging,Offline,Down,Charging,Available,Charging,Passive,Passive,Available,Available,Available,Available,Charging,Down,Down,Passive,Available,Down,Offline,Available,Down,Available,Down,Down,Passive,Available,Passive,Passive,Offline,Charging,Down,Passive,Offline,Available,Available,Offline,Charging,Available,Offline,Offline,Available,Passive,Available,Passive,Charging,Down,Down,Offline,Offline,Offline,Charging,Offline,Charging,Down,Available,Down,Offline,Passive,Charging,Offline,Offline,Down,Offline,Down,Down,Offline,Available,Down,Available,Offline,Offline,Offline,Available,Down,Offline,Passive,Passive,Passive,Offline,Down,Available,Down,Passive,Offline,Available,Offline,Down,Charging,Offline,Offline,Charging,Charging,Offline
2020-11-17T11:45:00+00:00,Down,Passive,Charging,Down,Down,Charging,Passive,Charging,Down,Down,Passive,Down,Down,Offline,Passive,Charging,Available,Available,Down,Offline,Passive,Down,Passive,Offline,Offline,Offline,Charging,Passive,Passive,Charging,Available,Offline,Charging,Passive,Down,Passive,Offline,Down,Down,Passive,Down,Passive,Passive,Down,Down,Passive,Offline,Available,Available,Down,Available,Available,Charging,Available,Charging,Passive,Offline,Down,Offline,Offline,Charging,Offline,Available,Passive,Passive,Available,Passive,Available,Passive,Offline,Down,Charging,Down,Charging,Available,Offline,Available,Passive,Available,Passive,Passive,Offline,Passive,Charging,Passive,Passive,Down,Charging,Passive,Charging,Charging,Down,Available,Passive,Offline,Available,Offline,Available,Passive,Offline,Available,Offline,Offline,Passive,Passive,Charging,Available,Passive,Charging,Charging,Offline,Down,Down,Charging,Offline,Charging,Down,Passive,Passive,Offline,Down,Available,Available,Charging,Offline,Passive,Offline,Down,Offline,Down,Down,Offline,Available,Charging,Down,Charging,Passive,Available,Down,Charging,Down,Available,Available,Charging,Offline,Passive,Available,Passive,Down,Passive,Passive,Passive,Available,Offline,Available,Available,Available,Charging,Available,Down,Down,Charging,Down,Charging,Passive,Down,Offline,Charging,Charging,Charging,Available,Charging,Passive,Down,Available,Offline,Down,Passive,Passive,Passive,Charging,Passive,Charging,Available,Charging,Passive,Offline,Down,Offline,Available,Passive,Offline,Available,Down,Down,Passive,Charging,Available,Available,Passive,Charging,Passive,Passive,Passive,Offline,Down,Offline,Offline,Passive,Offline,Charging,Down,Offline,Offline,Offline,Passive,Available,Charging,Available,Down,Passive,Available,Charging,Offline,Offline,Offline,Charging,Charging,Down,Available,Available,Passive,Passive,Charging,Down,Available,Passive,Down,Charging,Charging,Passive,Down,Charging,Down,Charging,Charging,Down,Down,Passive,Offline,Offline,Charging,Available,Offline,Available,Passive,Down,Down,Down,Available,Offline,Charging,Available,Passive,Available,Down,Available,Down,Passive,Passive,Available,Passive,Available
2020-11-17T12:00:00+00:00,Available,Down,Offline,Down,Passive,Passive,Down,Charging,Passive,Down,Passive,Passive,Offline,Charging,Offline,Available,Down,Offline,Down,Down,Available,Passive,Offline,Available,Down,Available,Down,Passive,Passive,Down,Offline,Charging,Passive,Charging,Offline,Down,Passive,Down,Down,Charging,Down,Down,Offline,Charging,Passive,Down,Charging,Passive,Available,Offline,Down,Passive,Offline,Passive,Down,Charging,Down,Passive,Available,Charging,Passive,Offline,Charging,Down,Passive,Passive,Charging,Down,Charging,Passive,Down,Offline,Down,Passive,Available,Available,Charging,Offline,Down,Available,Available,Down,Available,Offline,Available,Charging,Down,Available,Offline,Down,Available,Available,Down,Available,Offline,Charging,Available,Available,Charging,Charging,Charging,Down,Passive,Charging,Available,Passive,Charging,Offline,Charging,Offline,Charging,Offline,Available,Offline,Charging,Passive,Down,Passive,Available,Charging,Offline,Down,Charging,Passive,Passive,Charging,Down,Offline,Available,Charging,Available,Charging,Offline,Passive,Available,Passive,Charging,Passive,Passive,Down,Available,Available,Passive,Passive,Charging,Passive,Offline,Down,Available,Offline,Down,Available,Down,Down,Offline,Available,Charging,Offline,Available,Available,Available,Offline,Charging,Passive,Available,Available,Charging,Charging,Charging,Charging,Available,Passive,Charging,Offline,Down,Passive,Down,Down,Offline,Available,Down,Charging,Available,Charging,Passive,Down,Charging,Offline,Offline,Offline,Down,Down,Passive,Available,Passive,Offline,Down,Down,Passive,Offline,Available,Down,Passive,Charging,Available,Down,Available,Down,Offline,Down,Available,Offline,Passive,Charging,Passive,Passive,Down,Offline,Offline,Down,Passive,Passive,Available,Available,Passive,Charging,Passive,Down,Passive,Passive,Passive,Offline,Available,Available,Available,Passive,Charging,Charging,Down,Available,Available,Passive,Passive,Passive,Available,Offline,Available,Charging,Offline,Passive,Offline,Available,Offline,Passive,Charging,Passive,Charging,Down,Available,Offline,Charging,Available,Passive,Charging,Available,Available,Offline,Passive,Charging,Passive,Charging,Available,Available
2020-11-17T12:15:00+00:00,Available,Offline,Down,Passive,Passive,Offline,Passive,Charging,Down,Offline,Charging,Available,Charging,Offline,Passive,Offline,Down,Passive,Available,Available,Down,Charging,Available,Passive,Down,Available,Charging,Charging,Available,Available,Available,Charging,Available,Charging,Available,Available,Available,Down,Passive,Passive,Down,Offline,Available,Passive,Down,Down,Offline,Charging,Passive,Down,Passive,Passive,Down,Offline,Charging,Offline,Offline,Down,Available,Charging,Charging,Available,Available,Offline,Charging,Offline,Available,Down,Available,Passive,Charging,Charging,Available,Offline,Passive,Charging,Offline,Charging,Offline,Down,Charging,Passive,Down,Charging,Available,Available,Down,Charging,Charging,Available,Passive,Charging,Down,Passive,Down,Charging,Charging,Down,Available,Charging,Passive,Charging,Available,Charging,Passive,Charging,Available,Available,Offline,Offline,Passive,Down,Down,Passive,Available,Charging,Passive,Charging,Charging,Down,Offline,Passive,Available,Available,Down,Offline,Passive,Charging,Available,Passive,Offline,Offline,Down,Charging,Down,Offline,Offline,Passive,Passive,Down,Passive,Offline,Offline,Passive,Available,Charging,Passive,Offline,Offline,Down,Charging,Down,Offline,Offline,Down,Charging,Passive,Available,Charging,Passive,Charging,Charging,Passive,Passive,Available,Passive,Charging,Down,Charging,Charging,Available,Passive,Available,Available,Charging,Offline,Passive,Available,Available,Offline,Passive,Charging,Down,Passive,Offline,Down,Down,Charging,Available,Available,Passive,Offline,Available,Down,Available,Passive,Available,Down,Charging,Down,Offline,Passive,Charging,Down,Offline,Offline,Offline,Offline,Down,Down,Down,Down,Offline,Charging,Available,Passive,Offline,Offline,Passive,Offline,Charging,Offline,Down,Passive,Available,Charging,Down,Charging,Down,Down,Charging,Passive,Available,Offline,Available,Charging,Charging,Available,Down,Available,Offline,Passive,Charging,Passive,Charging,Passive,Charging,Available,Offline,Down,Charging,Down,Charging,Down,Available,Passive,Offline,Passive,Passive,Passive,Offline,Available,Passive,Offline,Charging,Available,Down,Offline,Available,Passive,Available,Available,Charging
